timestamp,value,category,region
2023-10-29 03:00:00,152.21,C,North
2023-10-29 04:00:00,158.09,B,South
2023-10-29 05:00:00,163.16,B,North
2023-10-29 06:00:00,153.01,B,North
2023-10-29 07:00:00,160.76,A,South
2023-10-29 08:00:00,146.09,B,South
2023-10-29 09:00:00,146.02,A,South
2023-10-29 10:00:00,148.38,A,South
2023-10-29 11:00:00,142.35,C,South
2023-10-29 12:00:00,121.99,B,North
2023-10-29 13:00:00,133.8,B,North
2023-10-29 14:00:00,126.15,A,South
2023-10-29 15:00:00,113.6,C,South
2023-10-29 16:00:00,122.64,A,South
2023-10-29 17:00:00,112.38,C,South
2023-10-29 18:00:00,123.0,B,South
2023-10-29 19:00:00,125.35,B,North
2023-10-29 20:00:00,129.31,B,North
2023-10-29 21:00:00,138.97,A,North
2023-10-29 22:00:00,133.89,C,North
2023-10-29 23:00:00,136.85,A,South
2023-10-30 00:00:00,146.27,C,North
2023-10-30 01:00:00,150.89,B,North
2023-10-30 02:00:00,154.06,C,North
2023-10-30 03:00:00,166.22,C,South
2023-10-30 04:00:00,165.41,A,North
2023-10-30 05:00:00,166.61,C,North
2023-10-30 06:00:00,166.53,B,South
2023-10-30 07:00:00,157.92,B,North
2023-10-30 08:00:00,159.37,B,North
2023-10-30 09:00:00,163.71,B,North
2023-10-30 10:00:00,163.35,A,South
2023-10-30 11:00:00,150.85,A,North
2023-10-30 12:00:00,134.95,C,North
2023-10-30 13:00:00,143.84,B,South
2023-10-30 14:00:00,132.31,C,South
2023-10-30 15:00:00,134.62,A,South
2023-10-30 16:00:00,129.73,B,North
2023-10-30 17:00:00,139.43,B,South
2023-10-30 18:00:00,141.41,B,North
2023-10-30 19:00:00,138.04,C,South
2023-10-30 20:00:00,136.99,C,North
2023-10-30 21:00:00,134.79,B,North
2023-10-30 22:00:00,142.84,C,North
2023-10-30 23:00:00,154.3,A,North
2023-10-31 00:00:00,149.04,A,South
2023-10-31 01:00:00,152.51,C,North
2023-10-31 02:00:00,164.86,A,South
2023-10-31 03:00:00,162.95,C,South
2023-10-31 04:00:00,172.52,C,South
2023-10-31 05:00:00,170.98,B,South
2023-10-31 06:00:00,173.14,A,South
2023-10-31 07:00:00,172.4,C,South
2023-10-31 08:00:00,159.17,A,South
2023-10-31 09:00:00,164.44,C,North
2023-10-31 10:00:00,158.77,C,North
2023-10-31 11:00:00,158.07,A,South
2023-10-31 12:00:00,149.28,A,South
2023-10-31 13:00:00,150.63,C,South
2023-10-31 14:00:00,140.12,B,North
2023-10-31 15:00:00,143.85,C,North
2023-10-31 16:00:00,136.3,C,South
2023-10-31 17:00:00,130.9,C,South
2023-10-31 18:00:00,144.04,C,South
2023-10-31 19:00:00,130.47,A,North
2023-10-31 20:00:00,134.79,B,South
2023-10-31 21:00:00,139.29,B,North
2023-10-31 22:00:00,147.95,A,South
2023-10-31 23:00:00,145.7,C,South
2023-11-01 00:00:00,161.62,C,South
2023-11-01 01:00:00,160.53,C,South
2023-11-01 02:00:00,158.5,C,South
2023-11-01 03:00:00,168.38,A,North
2023-11-01 04:00:00,169.45,A,South
2023-11-01 05:00:00,173.61,B,North
2023-11-01 06:00:00,166.73,A,South
2023-11-01 07:00:00,166.6,B,South
2023-11-01 08:00:00,157.44,A,South
2023-11-01 09:00:00,162.23,B,North
2023-11-01 10:00:00,161.97,A,South
2023-11-01 11:00:00,153.2,B,North
2023-11-01 12:00:00,144.16,B,South
2023-11-01 13:00:00,143.55,C,North
2023-11-01 14:00:00,128.01,C,North
2023-11-01 15:00:00,134.72,A,South
2023-11-01 16:00:00,126.81,A,South
2023-11-01 17:00:00,128.79,A,North
2023-11-01 18:00:00,141.46,C,South
2023-11-01 19:00:00,121.83,C,North
2023-11-01 20:00:00,130.8,B,North
2023-11-01 21:00:00,144.81,A,North
2023-11-01 22:00:00,138.05,C,South
2023-11-01 23:00:00,151.59,C,North
2023-11-02 00:00:00,150.5,B,North
2023-11-02 01:00:00,150.81,C,South
2023-11-02 02:00:00,144.81,C,South
2023-11-02 03:00:00,167.43,C,North
2023-11-02 04:00:00,160.22,B,North
2023-11-02 05:00:00,160.02,A,South
2023-11-02 06:00:00,150.47,A,North
2023-11-02 07:00:00,154.33,C,South
2023-11-02 08:00:00,152.92,B,South
2023-11-02 09:00:00,147.22,A,South
2023-11-02 10:00:00,153.3,A,North
2023-11-02 11:00:00,139.44,C,South
2023-11-02 12:00:00,133.15,B,North
2023-11-02 13:00:00,134.96,B,North
2023-11-02 14:00:00,125.53,C,South
2023-11-02 15:00:00,118.88,B,South
2023-11-02 16:00:00,122.34,B,South
2023-11-02 17:00:00,114.59,C,South
2023-11-02 18:00:00,115.76,A,South
2023-11-02 19:00:00,127.15,A,South
2023-11-02 20:00:00,115.49,B,South
2023-11-02 21:00:00,126.53,A,South
2023-11-02 22:00:00,125.12,A,South
2023-11-02 23:00:00,137.51,A,South
2023-11-03 00:00:00,148.52,B,South
2023-11-03 01:00:00,146.8,C,North
2023-11-03 02:00:00,147.78,A,North
2023-11-03 03:00:00,151.41,A,South
2023-11-03 04:00:00,149.88,B,South
2023-11-03 05:00:00,158.25,B,North
2023-11-03 06:00:00,154.55,C,North
2023-11-03 07:00:00,160.77,B,North
2023-11-03 08:00:00,147.79,B,South
2023-11-03 09:00:00,146.53,C,South
2023-11-03 10:00:00,136.24,A,North
2023-11-03 11:00:00,131.34,C,South
2023-11-03 12:00:00,136.77,C,North
2023-11-03 13:00:00,119.91,B,North
2023-11-03 14:00:00,119.08,C,North
2023-11-03 15:00:00,118.11,C,South
2023-11-03 16:00:00,112.85,A,North
2023-11-03 17:00:00,109.76,C,North
2023-11-03 18:00:00,112.87,A,North
2023-11-03 19:00:00,115.15,A,South
2023-11-03 20:00:00,123.58,C,South
2023-11-03 21:00:00,119.83,B,North
2023-11-03 22:00:00,132.33,A,North
2023-11-03 23:00:00,128.03,B,North
2023-11-04 00:00:00,142.17,B,North
2023-11-04 01:00:00,132.88,A,North
2023-11-04 02:00:00,142.66,A,South
2023-11-04 03:00:00,150.21,B,South
2023-11-04 04:00:00,146.99,A,South
2023-11-04 05:00:00,160.25,A,North
2023-11-04 06:00:00,154.81,A,South
2023-11-04 07:00:00,150.65,B,North
2023-11-04 08:00:00,151.01,C,North
2023-11-04 09:00:00,147.41,B,South
2023-11-04 10:00:00,134.74,B,South
2023-11-04 11:00:00,138.94,A,South
2023-11-04 12:00:00,124.76,B,North
2023-11-04 13:00:00,124.62,B,North
2023-11-04 14:00:00,125.69,A,South
2023-11-04 15:00:00,120.13,C,South
2023-11-04 16:00:00,118.2,B,North
2023-11-04 17:00:00,114.67,C,North
2023-11-04 18:00:00,110.26,B,North
2023-11-04 19:00:00,113.58,C,North
2023-11-04 20:00:00,122.28,C,South
2023-11-04 21:00:00,123.63,A,North
2023-11-04 22:00:00,136.18,C,North
2023-11-04 23:00:00,131.73,A,North
2023-11-05 00:00:00,135.56,C,North
2023-11-05 01:00:00,151.94,A,South
2023-11-05 02:00:00,146.52,C,South
2023-11-05 03:00:00,163.6,C,North
2023-11-05 04:00:00,160.78,A,North
2023-11-05 05:00:00,155.74,B,North
2023-11-05 06:00:00,160.61,B,South
2023-11-05 07:00:00,162.17,A,North
2023-11-05 08:00:00,148.07,C,South
2023-11-05 09:00:00,153.96,C,South
2023-11-05 10:00:00,142.98,B,North
2023-11-05 11:00:00,138.89,C,South
2023-11-05 12:00:00,139.72,B,North
2023-11-05 13:00:00,132.91,B,North
2023-11-05 14:00:00,134.7,A,South
2023-11-05 15:00:00,116.69,C,North
2023-11-05 16:00:00,128.58,B,North
2023-11-05 17:00:00,120.67,B,South
2023-11-05 18:00:00,116.14,B,South
2023-11-05 19:00:00,121.54,C,North
2023-11-05 20:00:00,131.77,A,North
2023-11-05 21:00:00,133.1,B,North
2023-11-05 22:00:00,136.65,B,North
2023-11-05 23:00:00,143.6,A,South
2023-11-06 00:00:00,150.87,C,North
2023-11-06 01:00:00,150.38,A,South
2023-11-06 02:00:00,152.98,C,South
2023-11-06 03:00:00,162.66,B,North
2023-11-06 04:00:00,159.51,A,South
2023-11-06 05:00:00,168.54,C,South
2023-11-06 06:00:00,161.19,C,North
2023-11-06 07:00:00,164.85,B,North
2023-11-06 08:00:00,159.99,A,South
2023-11-06 09:00:00,161.09,B,North
2023-11-06 10:00:00,158.78,A,South
2023-11-06 11:00:00,142.55,C,North
2023-11-06 12:00:00,151.35,B,South
2023-11-06 13:00:00,136.09,B,South
2023-11-06 14:00:00,143.41,A,North
2023-11-06 15:00:00,134.74,C,North
2023-11-06 16:00:00,135.32,C,South
2023-11-06 17:00:00,120.08,B,North
2023-11-06 18:00:00,136.58,B,North
2023-11-06 19:00:00,129.99,B,North
2023-11-06 20:00:00,134.1,C,North
2023-11-06 21:00:00,138.42,A,North
2023-11-06 22:00:00,140.26,A,North
2023-11-06 23:00:00,137.39,C,South
2023-11-07 00:00:00,151.26,B,South
2023-11-07 01:00:00,144.1,C,North
2023-11-07 02:00:00,169.62,B,South
2023-11-07 03:00:00,169.64,C,South
2023-11-07 04:00:00,171.55,C,North
2023-11-07 05:00:00,176.15,C,North
2023-11-07 06:00:00,170.74,A,North
2023-11-07 07:00:00,170.29,A,South
2023-11-07 08:00:00,173.24,C,South
2023-11-07 09:00:00,157.76,C,South
2023-11-07 10:00:00,161.44,A,South
2023-11-07 11:00:00,148.03,A,South
2023-11-07 12:00:00,150.43,C,South
2023-11-07 13:00:00,142.63,B,South
2023-11-07 14:00:00,143.29,A,North
2023-11-07 15:00:00,125.23,A,South
2023-11-07 16:00:00,138.39,B,North
2023-11-07 17:00:00,135.82,C,South
2023-11-07 18:00:00,129.88,A,South
2023-11-07 19:00:00,140.16,B,South
2023-11-07 20:00:00,145.55,B,South
2023-11-07 21:00:00,138.15,B,North
2023-11-07 22:00:00,146.37,A,South
2023-11-07 23:00:00,148.1,A,North
2023-11-08 00:00:00,155.05,A,North
2023-11-08 01:00:00,163.42,B,South
2023-11-08 02:00:00,169.39,A,North
2023-11-08 03:00:00,169.5,C,South
2023-11-08 04:00:00,175.12,B,North
2023-11-08 05:00:00,172.41,C,South
2023-11-08 06:00:00,165.38,B,North
2023-11-08 07:00:00,159.02,A,North
2023-11-08 08:00:00,167.04,B,South
2023-11-08 09:00:00,162.92,B,South
2023-11-08 10:00:00,160.28,C,South
2023-11-08 11:00:00,147.56,B,North
2023-11-08 12:00:00,141.91,C,South
2023-11-08 13:00:00,141.39,C,South
2023-11-08 14:00:00,137.39,B,South
2023-11-08 15:00:00,127.77,B,North
2023-11-08 16:00:00,125.69,B,North
2023-11-08 17:00:00,131.26,B,South
2023-11-08 18:00:00,128.68,A,North
2023-11-08 19:00:00,123.59,B,South
2023-11-08 20:00:00,128.82,B,North
2023-11-08 21:00:00,140.71,B,South
2023-11-08 22:00:00,146.21,B,North
2023-11-08 23:00:00,154.66,B,North
2023-11-09 00:00:00,155.58,B,North
2023-11-09 01:00:00,150.02,C,South
2023-11-09 02:00:00,161.34,B,South
2023-11-09 03:00:00,161.83,C,South
2023-11-09 04:00:00,156.59,C,North
2023-11-09 05:00:00,159.23,A,North
2023-11-09 06:00:00,157.62,A,North
2023-11-09 07:00:00,159.81,B,North
2023-11-09 08:00:00,158.77,C,North
2023-11-09 09:00:00,151.52,B,North
2023-11-09 10:00:00,150.83,C,North
2023-11-09 11:00:00,149.97,A,North
2023-11-09 12:00:00,134.93,A,North
2023-11-09 13:00:00,129.38,B,South
2023-11-09 14:00:00,112.71,A,North
2023-11-09 15:00:00,124.96,A,North
2023-11-09 16:00:00,123.74,A,North
2023-11-09 17:00:00,124.93,B,South
2023-11-09 18:00:00,117.35,C,North
2023-11-09 19:00:00,120.99,B,North
2023-11-09 20:00:00,126.82,A,North
2023-11-09 21:00:00,126.35,B,North
2023-11-09 22:00:00,132.37,C,North
2023-11-09 23:00:00,132.27,C,North
2023-11-10 00:00:00,139.07,C,South
2023-11-10 01:00:00,140.71,B,South
2023-11-10 02:00:00,151.5,B,North
2023-11-10 03:00:00,154.03,C,North
2023-11-10 04:00:00,153.52,A,North
2023-11-10 05:00:00,153.6,C,North
2023-11-10 06:00:00,156.49,B,North
2023-11-10 07:00:00,160.26,B,North
2023-11-10 08:00:00,151.92,A,South
2023-11-10 09:00:00,140.08,C,South
2023-11-10 10:00:00,137.19,B,North
2023-11-10 11:00:00,132.38,C,South
2023-11-10 12:00:00,140.21,A,North
2023-11-10 13:00:00,118.64,B,North
2023-11-10 14:00:00,120.96,C,South
2023-11-10 15:00:00,118.85,C,North
2023-11-10 16:00:00,109.6,A,North
2023-11-10 17:00:00,105.36,A,South
2023-11-10 18:00:00,116.73,B,North
2023-11-10 19:00:00,118.3,A,South
2023-11-10 20:00:00,112.37,C,South
2023-11-10 21:00:00,127.5,B,North
2023-11-10 22:00:00,121.75,C,South
2023-11-10 23:00:00,131.9,C,North
2023-11-11 00:00:00,137.99,A,South
2023-11-11 01:00:00,142.85,A,South
2023-11-11 02:00:00,152.65,C,North
2023-11-11 03:00:00,145.95,C,South
2023-11-11 04:00:00,144.02,C,South
2023-11-11 05:00:00,146.38,A,South
2023-11-11 06:00:00,158.68,C,South
2023-11-11 07:00:00,154.25,B,South
2023-11-11 08:00:00,147.87,B,South
2023-11-11 09:00:00,156.51,C,South
2023-11-11 10:00:00,142.77,A,South
2023-11-11 11:00:00,134.37,A,North
2023-11-11 12:00:00,119.69,A,South
2023-11-11 13:00:00,126.86,C,South
2023-11-11 14:00:00,112.22,A,South
2023-11-11 15:00:00,114.17,B,North
2023-11-11 16:00:00,110.35,A,North
2023-11-11 17:00:00,104.17,C,North
2023-11-11 18:00:00,109.11,C,South
2023-11-11 19:00:00,109.3,A,South
2023-11-11 20:00:00,127.17,B,North
2023-11-11 21:00:00,122.85,A,South
2023-11-11 22:00:00,124.9,A,South
2023-11-11 23:00:00,138.47,B,North
2023-11-12 00:00:00,150.08,B,North
2023-11-12 01:00:00,144.03,B,South
2023-11-12 02:00:00,146.49,A,South
2023-11-12 03:00:00,150.44,B,South
2023-11-12 04:00:00,158.83,C,South
2023-11-12 05:00:00,162.34,C,South
2023-11-12 06:00:00,149.92,C,North
2023-11-12 07:00:00,162.77,C,North
2023-11-12 08:00:00,157.29,B,South
2023-11-12 09:00:00,143.28,C,North
2023-11-12 10:00:00,144.09,C,South
2023-11-12 11:00:00,146.94,B,North
2023-11-12 12:00:00,137.41,A,South
2023-11-12 13:00:00,126.11,A,North
2023-11-12 14:00:00,129.88,B,North
2023-11-12 15:00:00,120.07,B,North
2023-11-12 16:00:00,125.86,C,North
2023-11-12 17:00:00,116.81,C,South
2023-11-12 18:00:00,125.33,C,North
2023-11-12 19:00:00,128.6,C,North
2023-11-12 20:00:00,115.19,B,South
2023-11-12 21:00:00,127.74,A,South
2023-11-12 22:00:00,135.12,C,South
2023-11-12 23:00:00,140.21,A,North
2023-11-13 00:00:00,149.02,A,North
2023-11-13 01:00:00,155.78,B,North
2023-11-13 02:00:00,156.93,A,North
2023-11-13 03:00:00,163.03,A,South
2023-11-13 04:00:00,161.08,A,North
2023-11-13 05:00:00,167.57,B,South
2023-11-13 06:00:00,165.28,B,North
2023-11-13 07:00:00,159.65,B,North
2023-11-13 08:00:00,160.71,A,South
2023-11-13 09:00:00,168.59,B,South
2023-11-13 10:00:00,153.62,A,South
2023-11-13 11:00:00,158.31,A,North
2023-11-13 12:00:00,149.52,A,South
2023-11-13 13:00:00,135.88,A,North
2023-11-13 14:00:00,126.79,C,North
2023-11-13 15:00:00,130.67,B,South
2023-11-13 16:00:00,142.85,C,North
2023-11-13 17:00:00,137.0,A,South
2023-11-13 18:00:00,127.32,B,South
2023-11-13 19:00:00,137.9,B,South
2023-11-13 20:00:00,141.02,C,North
2023-11-13 21:00:00,140.34,C,North
2023-11-13 22:00:00,145.72,C,South
2023-11-13 23:00:00,146.19,B,North
2023-11-14 00:00:00,155.11,A,South
2023-11-14 01:00:00,164.44,A,South
2023-11-14 02:00:00,171.39,B,North
2023-11-14 03:00:00,162.57,C,North
2023-11-14 04:00:00,174.54,B,South
2023-11-14 05:00:00,177.58,A,South
2023-11-14 06:00:00,165.25,B,South
2023-11-14 07:00:00,166.78,B,North
2023-11-14 08:00:00,167.55,A,North
2023-11-14 09:00:00,167.46,C,South
2023-11-14 10:00:00,157.49,B,North
2023-11-14 11:00:00,152.68,C,North
2023-11-14 12:00:00,143.61,B,North
2023-11-14 13:00:00,141.05,B,South
2023-11-14 14:00:00,132.54,A,South
2023-11-14 15:00:00,137.56,B,South
2023-11-14 16:00:00,143.38,B,North
2023-11-14 17:00:00,129.24,B,North
2023-11-14 18:00:00,138.55,A,North
2023-11-14 19:00:00,137.71,B,South
2023-11-14 20:00:00,133.42,B,North
2023-11-14 21:00:00,138.53,A,South
2023-11-14 22:00:00,150.94,C,North
2023-11-14 23:00:00,146.77,A,South
2023-11-15 00:00:00,158.8,A,South
2023-11-15 01:00:00,157.66,C,North
2023-11-15 02:00:00,162.19,B,North
2023-11-15 03:00:00,169.85,C,North
2023-11-15 04:00:00,173.36,C,North
2023-11-15 05:00:00,173.98,A,South
2023-11-15 06:00:00,166.17,C,South
2023-11-15 07:00:00,179.44,B,North
2023-11-15 08:00:00,170.92,B,North
2023-11-15 09:00:00,159.16,A,South
2023-11-15 10:00:00,155.64,B,South
2023-11-15 11:00:00,151.16,B,North
2023-11-15 12:00:00,139.96,A,South
2023-11-15 13:00:00,144.37,C,North
2023-11-15 14:00:00,136.97,C,South
2023-11-15 15:00:00,140.73,C,South
2023-11-15 16:00:00,135.76,A,South
2023-11-15 17:00:00,118.7,A,North
2023-11-15 18:00:00,127.26,A,South
2023-11-15 19:00:00,130.95,B,North
2023-11-15 20:00:00,131.69,C,North
2023-11-15 21:00:00,137.27,A,North
2023-11-15 22:00:00,140.72,A,North
2023-11-15 23:00:00,147.41,A,South
2023-11-16 00:00:00,152.03,C,South
2023-11-16 01:00:00,157.15,C,South
2023-11-16 02:00:00,155.05,B,North
2023-11-16 03:00:00,162.8,C,South
2023-11-16 04:00:00,163.72,B,North
2023-11-16 05:00:00,167.76,C,South
2023-11-16 06:00:00,165.32,C,South
2023-11-16 07:00:00,162.17,C,North
2023-11-16 08:00:00,163.39,C,South
2023-11-16 09:00:00,149.61,B,South
2023-11-16 10:00:00,141.51,A,North
2023-11-16 11:00:00,141.25,C,South
2023-11-16 12:00:00,142.1,C,South
2023-11-16 13:00:00,129.99,C,South
2023-11-16 14:00:00,133.21,C,South
2023-11-16 15:00:00,123.41,A,North
2023-11-16 16:00:00,122.22,C,North
2023-11-16 17:00:00,125.44,B,North
2023-11-16 18:00:00,121.55,A,South
2023-11-16 19:00:00,122.17,A,South
2023-11-16 20:00:00,123.08,A,North
2023-11-16 21:00:00,134.44,C,North
2023-11-16 22:00:00,134.79,C,South
2023-11-16 23:00:00,132.08,A,North
2023-11-17 00:00:00,141.21,C,South
2023-11-17 01:00:00,155.49,C,North
2023-11-17 02:00:00,154.52,B,North
2023-11-17 03:00:00,152.64,C,North
2023-11-17 04:00:00,158.52,A,South
2023-11-17 05:00:00,155.25,B,South
2023-11-17 06:00:00,154.47,B,North
2023-11-17 07:00:00,153.95,B,South
2023-11-17 08:00:00,146.89,C,South
2023-11-17 09:00:00,144.65,B,North
2023-11-17 10:00:00,144.14,C,South
2023-11-17 11:00:00,131.92,B,North
2023-11-17 12:00:00,134.99,A,South
2023-11-17 13:00:00,121.43,C,North
2023-11-17 14:00:00,115.61,B,North
2023-11-17 15:00:00,119.33,B,North
2023-11-17 16:00:00,114.11,C,North
2023-11-17 17:00:00,114.27,A,South
2023-11-17 18:00:00,114.74,A,North
2023-11-17 19:00:00,117.48,C,North
2023-11-17 20:00:00,120.24,B,South
2023-11-17 21:00:00,122.87,A,North
2023-11-17 22:00:00,128.81,A,South
2023-11-17 23:00:00,140.72,B,South
2023-11-18 00:00:00,139.0,B,North
2023-11-18 01:00:00,136.93,C,North
2023-11-18 02:00:00,148.89,B,South
2023-11-18 03:00:00,148.07,A,South
2023-11-18 04:00:00,148.04,B,North
2023-11-18 05:00:00,154.73,A,South
2023-11-18 06:00:00,153.47,A,North
2023-11-18 07:00:00,147.64,C,North
2023-11-18 08:00:00,141.44,A,South
2023-11-18 09:00:00,148.36,A,South
2023-11-18 10:00:00,147.8,C,North
2023-11-18 11:00:00,135.06,B,North
2023-11-18 12:00:00,133.44,B,South
2023-11-18 13:00:00,129.31,B,North
2023-11-18 14:00:00,122.53,A,South
2023-11-18 15:00:00,114.89,A,South
2023-11-18 16:00:00,117.45,B,North
2023-11-18 17:00:00,122.22,B,South
2023-11-18 18:00:00,120.04,C,North
2023-11-18 19:00:00,118.63,C,South
2023-11-18 20:00:00,111.96,A,South
2023-11-18 21:00:00,122.44,C,North
2023-11-18 22:00:00,127.26,C,North
2023-11-18 23:00:00,134.65,B,North
2023-11-19 00:00:00,147.7,B,South
2023-11-19 01:00:00,149.78,B,South
2023-11-19 02:00:00,164.31,B,South
2023-11-19 03:00:00,152.57,B,North
2023-11-19 04:00:00,156.75,C,South
2023-11-19 05:00:00,153.47,C,South
2023-11-19 06:00:00,158.61,C,North
2023-11-19 07:00:00,166.76,C,North
2023-11-19 08:00:00,150.85,A,South
2023-11-19 09:00:00,156.27,A,South
2023-11-19 10:00:00,145.53,B,South
2023-11-19 11:00:00,131.57,B,North
2023-11-19 12:00:00,130.58,C,North
2023-11-19 13:00:00,132.62,B,South
2023-11-19 14:00:00,128.0,A,North
2023-11-19 15:00:00,128.32,B,North
2023-11-19 16:00:00,120.11,A,South
2023-11-19 17:00:00,124.38,C,South
2023-11-19 18:00:00,130.63,C,South
2023-11-19 19:00:00,119.77,C,South
2023-11-19 20:00:00,124.07,C,South
2023-11-19 21:00:00,121.14,A,South
2023-11-19 22:00:00,136.09,B,North
2023-11-19 23:00:00,143.24,B,South
2023-11-20 00:00:00,145.79,A,North
2023-11-20 01:00:00,150.03,C,North
2023-11-20 02:00:00,157.25,B,South
2023-11-20 03:00:00,164.34,B,South
2023-11-20 04:00:00,164.63,B,South
2023-11-20 05:00:00,164.26,A,North
2023-11-20 06:00:00,168.68,C,South
2023-11-20 07:00:00,159.46,C,South
2023-11-20 08:00:00,160.83,B,South
2023-11-20 09:00:00,163.89,B,South
2023-11-20 10:00:00,154.77,A,North
2023-11-20 11:00:00,141.72,A,South
2023-11-20 12:00:00,154.68,A,North
2023-11-20 13:00:00,143.19,A,North
2023-11-20 14:00:00,143.73,B,North
2023-11-20 15:00:00,136.92,A,South
2023-11-20 16:00:00,126.27,C,South
2023-11-20 17:00:00,127.42,B,South
2023-11-20 18:00:00,133.63,C,North
2023-11-20 19:00:00,138.3,A,South
2023-11-20 20:00:00,135.55,B,South
2023-11-20 21:00:00,139.93,A,North
2023-11-20 22:00:00,139.6,A,South
2023-11-20 23:00:00,157.04,B,North
2023-11-21 00:00:00,159.43,C,South
2023-11-21 01:00:00,167.06,A,South
2023-11-21 02:00:00,168.72,A,South
2023-11-21 03:00:00,174.17,B,South
2023-11-21 04:00:00,171.9,B,South
2023-11-21 05:00:00,174.42,B,South
2023-11-21 06:00:00,178.81,C,South
2023-11-21 07:00:00,160.48,C,South
2023-11-21 08:00:00,166.22,C,North
2023-11-21 09:00:00,176.89,B,North
2023-11-21 10:00:00,167.15,B,South
2023-11-21 11:00:00,148.28,C,North
2023-11-21 12:00:00,147.11,B,North
2023-11-21 13:00:00,145.16,A,South
2023-11-21 14:00:00,139.19,A,North
2023-11-21 15:00:00,140.98,C,North
2023-11-21 16:00:00,136.95,C,South
2023-11-21 17:00:00,135.99,A,South
2023-11-21 18:00:00,133.11,A,South
2023-11-21 19:00:00,138.61,C,South
2023-11-21 20:00:00,138.49,A,South
2023-11-21 21:00:00,140.51,A,North
2023-11-21 22:00:00,152.86,B,South
2023-11-21 23:00:00,157.24,C,South
2023-11-22 00:00:00,157.98,B,South
2023-11-22 01:00:00,150.28,A,North
2023-11-22 02:00:00,170.17,A,North
2023-11-22 03:00:00,178.09,C,North
2023-11-22 04:00:00,170.96,B,South
2023-11-22 05:00:00,181.86,C,North
2023-11-22 06:00:00,173.45,A,South
2023-11-22 07:00:00,173.86,A,North
2023-11-22 08:00:00,164.26,A,North
2023-11-22 09:00:00,169.0,A,North
2023-11-22 10:00:00,164.4,C,South
2023-11-22 11:00:00,148.13,C,South
2023-11-22 12:00:00,142.86,B,South
2023-11-22 13:00:00,141.68,A,South
2023-11-22 14:00:00,130.43,A,South
2023-11-22 15:00:00,136.01,A,North
2023-11-22 16:00:00,131.14,A,North
2023-11-22 17:00:00,124.25,C,North
2023-11-22 18:00:00,135.47,B,South
2023-11-22 19:00:00,133.19,A,North
2023-11-22 20:00:00,127.19,B,South
2023-11-22 21:00:00,131.37,A,South
2023-11-22 22:00:00,146.79,C,North
2023-11-22 23:00:00,146.52,C,South
2023-11-23 00:00:00,144.88,C,South
2023-11-23 01:00:00,158.53,B,South
2023-11-23 02:00:00,165.04,A,North
2023-11-23 03:00:00,157.63,C,South
2023-11-23 04:00:00,165.14,A,North
2023-11-23 05:00:00,167.61,B,South
2023-11-23 06:00:00,164.13,B,South
2023-11-23 07:00:00,167.05,A,North
2023-11-23 08:00:00,159.16,A,North
2023-11-23 09:00:00,168.52,B,North
2023-11-23 10:00:00,152.24,A,North
2023-11-23 11:00:00,144.87,B,North
2023-11-23 12:00:00,140.61,A,North
2023-11-23 13:00:00,129.98,A,North
2023-11-23 14:00:00,131.64,A,South
2023-11-23 15:00:00,126.57,C,North
2023-11-23 16:00:00,133.81,C,North
2023-11-23 17:00:00,123.5,C,South
2023-11-23 18:00:00,131.18,A,South
2023-11-23 19:00:00,130.17,A,South
2023-11-23 20:00:00,122.35,A,North
2023-11-23 21:00:00,126.44,C,North
2023-11-23 22:00:00,135.1,B,North
2023-11-23 23:00:00,144.24,C,North
2023-11-24 00:00:00,142.15,A,North
2023-11-24 01:00:00,150.25,A,South
2023-11-24 02:00:00,157.19,A,South
2023-11-24 03:00:00,154.05,B,South
2023-11-24 04:00:00,157.36,C,North
2023-11-24 05:00:00,164.97,C,South
2023-11-24 06:00:00,157.62,C,North
2023-11-24 07:00:00,156.55,C,North
2023-11-24 08:00:00,150.09,A,South
2023-11-24 09:00:00,146.34,B,North
2023-11-24 10:00:00,140.22,C,North
2023-11-24 11:00:00,132.55,A,South
2023-11-24 12:00:00,125.62,A,North
2023-11-24 13:00:00,118.59,B,South
2023-11-24 14:00:00,124.31,A,North
2023-11-24 15:00:00,126.52,A,North
2023-11-24 16:00:00,112.62,B,South
2023-11-24 17:00:00,120.64,C,South
2023-11-24 18:00:00,117.07,C,South
2023-11-24 19:00:00,124.44,B,North
2023-11-24 20:00:00,118.53,C,South
2023-11-24 21:00:00,120.66,B,South
2023-11-24 22:00:00,125.52,C,South
2023-11-24 23:00:00,126.87,C,South
2023-11-25 00:00:00,136.89,B,North
2023-11-25 01:00:00,138.64,B,North
2023-11-25 02:00:00,154.45,A,South
2023-11-25 03:00:00,151.36,A,North
2023-11-25 04:00:00,152.25,C,North
2023-11-25 05:00:00,160.73,C,North
2023-11-25 06:00:00,157.52,B,South
2023-11-25 07:00:00,147.29,C,South
2023-11-25 08:00:00,148.38,A,South
2023-11-25 09:00:00,146.99,B,South
2023-11-25 10:00:00,147.79,C,South
2023-11-25 11:00:00,132.31,A,North
2023-11-25 12:00:00,128.58,C,South
2023-11-25 13:00:00,123.51,C,North
2023-11-25 14:00:00,121.97,C,North
2023-11-25 15:00:00,117.97,A,North
2023-11-25 16:00:00,118.15,C,North
2023-11-25 17:00:00,108.89,A,South
2023-11-25 18:00:00,119.8,C,North
2023-11-25 19:00:00,117.32,A,South
2023-11-25 20:00:00,126.3,A,North
